text,label,source
kirsi rantanen was previously development director for hk ruokatalo 's poultry business .,Neutral,FinancialPhraseBank
it will use the proceeds from the transaction to achieve its target .,Neutral,FinancialPhraseBank
"because the application can be considered as a hacking application , it is classified by f-secure as riskware .",Neutral,FinancialPhraseBank
"the group also plans to launch the 270 room atria grand , whitefield , a five star luxury hotel , in 2009 .",Neutral,FinancialPhraseBank
activities range from the development of natural resources to the retailed marketing of finished products .,Neutral,FinancialPhraseBank
"we have a license agreement with nokia corp. which in part expires on april 9 , 2007 .",Neutral,FinancialPhraseBank
"tornio works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in april-october period .",Sadness,FinancialPhraseBank
for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register .,Neutral,FinancialPhraseBank
"proline plus is available in both adjustable single and multichannel models and fixed volume single-channel models , in volume ranges from 0.1 micro litres to 10 ml .",Neutral,FinancialPhraseBank
"cathay forest 's strategy is to develop sustainable , regenerative forest assets .",Neutral,FinancialPhraseBank
sponda plc stock exchange release 5 december 2006 at 15.45 eur 1.5 billion syndicated credit facility for sponda sponda has signed an agreement for a one-year syndicated credit facility for a total of eur 1.5 billion .,Optimism,FinancialPhraseBank
"tyrvaan sanomat , published twice a week by tyrvaan sanomat oy , appears in sastamala and kiikoinen .",Neutral,FinancialPhraseBank
the group 's net sales in 2007 were eur683 .6 m.,Neutral,FinancialPhraseBank
"the joint venture will invest about eur 500,000 in production technology straight away .",Neutral,FinancialPhraseBank
"both operating profit and net sales for the 12-month period increased , respectively from eur21 .5 m and eur196 .1 m , as compared to 2005 .",Optimism,FinancialPhraseBank
"the buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",Neutral,FinancialPhraseBank
"tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysjouni haikarainen , vice president , fortum .",Joy,FinancialPhraseBank
"both operating profit and turnover for the six-month period increased , respectively from eur0 .1 m and eur29 .0 m , as compared to the corresponding period a year ago .",Optimism,FinancialPhraseBank
"profitability ebit was 13.9 , compared to 13.1 in the previous-year period .",Optimism,FinancialPhraseBank
commission income rose by 25.7 to eur 16.1 mn from eur 12.8 mn in 2004 .,Optimism,FinancialPhraseBank
"publishing sweden 's operating loss was eur 1.1 mn in q1 of 2009 , compared to a profit of eur 0.6 mn a year ago .",Sadness,FinancialPhraseBank
the buy ' recommendation was reiterated .,Optimism,FinancialPhraseBank
"ahlstrom corporation anne pirila director , financial communications distribution helsinki stock exchange main media ahlstrom in brief ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials .",Neutral,FinancialPhraseBank
"companiesandmarkets.com provides a wide range of research reports , industry statistics and competitive intelligence on the industrial sector .",Neutral,FinancialPhraseBank
"according to a-rehu 's managing director , jouko lahtinen , the project will stabilise costs and improve supply security .",Optimism,FinancialPhraseBank
4g allows customers to use mobile broadband services with speeds up to ten times higher than with today 's 3g .,Optimism,FinancialPhraseBank
today the orange scissors are the iconic symbol of the excellent ergonomic design and superior quality associated with every product from fiskars .,Neutral,FinancialPhraseBank
"the podcast , sees harple provide the low-down on gypsii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .",Neutral,FinancialPhraseBank
"the total service concept also includes technology services , with which raute supports its customers throughout the entire life cycle of their investments .",Neutral,FinancialPhraseBank
following the increase the companyeur tm s capital totals 5.5 mln romanian lei 1.98 mln-1 .56 mln euro .,Neutral,FinancialPhraseBank
"helsinki afx - nokian tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",Joy,FinancialPhraseBank
"addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",Neutral,FinancialPhraseBank
"according to bosse , the present cooperation is beneficial to all parties , however .",Optimism,FinancialPhraseBank
gearing was 43 compared to 67 in 2004 .,Neutral,FinancialPhraseBank
"the result will also be burdened by increased fixed costs associated with operations in china , and restructuring costs in japan .",Sadness,FinancialPhraseBank
airvana 's umts home base station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .,Optimism,FinancialPhraseBank
"adpnews - sep 28 , 2009 - finnish silicon wafers maker okmetic oyj hel okm1v said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",Sadness,FinancialPhraseBank
net sales in 2008 are expected to be on the same level as in 2007 .,Neutral,FinancialPhraseBank
scania morgan stanley lifted the share target on swedish heavy-duty truck and bus maker scania ab to 330 crowns 42.4 - 35.2 euro from 310 crowns 39.8 - 33.1 euro .,Optimism,FinancialPhraseBank
"geneva , feb. 10 -- tero aaltonen , finland has developed a radio resource control method .",Neutral,FinancialPhraseBank
the company will issue an inaugural eurobond deal in the near future subject to market conditions .,Neutral,FinancialPhraseBank
"honkarakenne 's customer in this project is one of the biggest real estate companies in kazakhstan , according to the company .",Neutral,FinancialPhraseBank
"as a result of the negotiations , the amount of employment contracts to be terminated is 13 .",Sadness,FinancialPhraseBank
"the mall is part of the baltic pearl development project in the city of st petersburg , where baltic pearl cjsc , a subsidiary of shanghai foreign joint investment company , is developing homes for 35,000 people .",Neutral,FinancialPhraseBank
"the maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",Neutral,FinancialPhraseBank
"adpnews - dec 30 , 2009 - finnish investment group neomarkka oyj hel nembv said today that it will furlough employee in its unit reka cables ltd for less than 90 days , starting in january 2010 .",Neutral,FinancialPhraseBank
"capacity of the facility made by finland 's vaahto group is 86,000 tons of light coated paper .",Neutral,FinancialPhraseBank
the stock rose for a second day on wednesday bringing its two-day rise to gbx12 .0 or 2.0 .,Optimism,FinancialPhraseBank
the sale of the food potato business is part of raisio 's plan to streamline and clarify its business operations .,Neutral,FinancialPhraseBank
the firm builds components for mobile phones and other communications products .,Neutral,FinancialPhraseBank
"the engine has an electrical output of 18,321 kw , making it the largest gas powered generating set in the world .",Neutral,FinancialPhraseBank
